user,index_months,year,month,date,weekday,date_formatting,stream_url,length_minute,watchtime_hrs,avg_viewers,peak_viewers,new_followers,followers_hourly,views,views_hourly,Cattegory,co_stream,event
woowakgood,14,2022,2,12,6,2/12/2022,https://sullygnome.com/channel/woowakgood/stream/45499163117,528,6962208,13186,18462,462,51,97878,10875,Just Chatting,,0
woowakgood,14,2022,2,11,5,2/11/2022,https://sullygnome.com/channel/woowakgood/stream/45486698125,531,6101190,11490,15002,439,47,95596,10334,Just Chatting,,0
woowakgood,14,2022,2,10,4,2/10/2022,https://sullygnome.com/channel/woowakgood/stream/45474947885,589,8270149,14041,21814,528,52,110267,11026,Just Chatting,,0
woowakgood,14,2022,2,9,3,2/9/2022,https://sullygnome.com/channel/woowakgood/stream/45463793293,459,7743789,16871,23711,541,67,115523,14440,Just Chatting,,0
woowakgood,14,2022,2,9,3,2/9/2022,https://sullygnome.com/channel/woowakgood/stream/45463567405,-3,-2460,820,1246,9,36,3757,15028,Just Chatting,,0
woowakgood,14,2022,2,8,2,2/8/2022,https://sullygnome.com/channel/woowakgood/stream/45453858061,316,3190020,10095,15468,306,55,50176,9122,Just Chatting,,0
woowakgood,14,2022,2,6,7,2/6/2022,https://sullygnome.com/channel/woowakgood/stream/45429466365,525,6827100,13004,17836,668,74,125444,13938,Just Chatting,,0
woowakgood,14,2022,2,5,6,2/5/2022,https://sullygnome.com/channel/woowakgood/stream/45416572541,474,8267982,17443,21722,623,75,116986,14180,Just Chatting,,0
woowakgood,14,2022,2,3,4,2/3/2022,https://sullygnome.com/channel/woowakgood/stream/45390084429,485,6819585,14061,17692,740,89,91748,11120,Just Chatting,,0
woowakgood,14,2022,2,2,3,2/2/2022,https://sullygnome.com/channel/woowakgood/stream/45378492173,592,8723120,14735,24686,796,77,137062,13371,Just Chatting,,0
woowakgood,13,2022,1,31,1,1/31/2022,https://sullygnome.com/channel/woowakgood/stream/45355961213,404,6195340,15335,21803,578,82,87722,12531,Just Chatting,,0
woowakgood,13,2022,1,30,7,1/30/2022,https://sullygnome.com/channel/woowakgood/stream/45344084525,613,8677628,14156,19393,654,62,104218,9925,Just Chatting,,0
woowakgood,13,2022,1,29,6,1/29/2022,https://sullygnome.com/channel/woowakgood/stream/45331828509,332,3832608,11544,13791,328,57,60043,10442,Just Chatting,,0
woowakgood,13,2022,1,28,5,1/28/2022,https://sullygnome.com/channel/woowakgood/stream/45318867485,231,3526446,15266,18339,365,85,54012,12708,Just Chatting,,0
woowakgood,13,2022,1,26,3,1/26/2022,https://sullygnome.com/channel/woowakgood/stream/45292659501,406,6930826,17071,24599,628,89,97872,13981,Just Chatting,,0
woowakgood,13,2022,1,25,2,1/25/2022,https://sullygnome.com/channel/woowakgood/stream/45280795837,540,6120900,11335,14886,579,62,90891,9826,Just Chatting,,0
woowakgood,13,2022,1,24,1,1/24/2022,https://sullygnome.com/channel/woowakgood/stream/45270345917,350,3904250,11155,16818,329,54,47173,7862,Just Chatting,,0
woowakgood,13,2022,1,23,7,1/23/2022,https://sullygnome.com/channel/woowakgood/stream/45256792461,545,8130855,14919,24528,808,85,114265,12027,Just Chatting,,0
woowakgood,13,2022,1,22,6,1/22/2022,https://sullygnome.com/channel/woowakgood/stream/45242610781,573,8016843,13991,20840,735,75,152789,15670,Just Chatting,,0
woowakgood,13,2022,1,21,5,1/21/2022,https://sullygnome.com/channel/woowakgood/stream/45229597725,619,6436981,10399,15448,673,64,103863,9891,Just Chatting,,0
woowakgood,13,2022,1,19,3,1/19/2022,https://sullygnome.com/channel/woowakgood/stream/45206036429,507,6882018,13574,18488,701,80,97247,11113,Just Chatting,,0
woowakgood,13,2022,1,18,2,1/18/2022,https://sullygnome.com/channel/woowakgood/stream/45194175517,456,6129096,13441,20899,862,111,97275,12551,Just Chatting,,0
woowakgood,13,2022,1,17,1,1/17/2022,https://sullygnome.com/channel/woowakgood/stream/45183408061,284,2486136,8754,11135,264,52,26170,5234,Just Chatting,,0
woowakgood,13,2022,1,16,7,1/16/2022,https://sullygnome.com/channel/woowakgood/stream/45168660189,533,6532448,12256,17385,826,89,111241,12026,Just Chatting,,0
woowakgood,13,2022,1,14,5,1/14/2022,https://sullygnome.com/channel/woowakgood/stream/45141569245,680,8369440,12308,23715,991,84,134589,11454,Just Chatting,,0
woowakgood,13,2022,1,13,4,1/13/2022,https://sullygnome.com/channel/woowakgood/stream/45130004989,360,4566600,12685,15608,436,69,75301,12048,Just Chatting,,0
woowakgood,13,2022,1,11,2,1/11/2022,https://sullygnome.com/channel/woowakgood/stream/45107012701,507,4985838,9834,17563,471,53,91931,10506,Just Chatting,,0
woowakgood,13,2022,1,10,1,1/10/2022,https://sullygnome.com/channel/woowakgood/stream/45095519213,591,7264572,12292,20637,717,71,107252,10725,Just Chatting,,0
woowakgood,13,2022,1,9,7,1/9/2022,https://sullygnome.com/channel/woowakgood/stream/45083046141,628,7313688,11646,16006,746,69,108914,10131,Just Chatting,,0
woowakgood,13,2022,1,8,6,1/8/2022,https://sullygnome.com/channel/woowakgood/stream/45068780733,720,9555840,13272,22008,849,69,165574,13516,Just Chatting,1,0
woowakgood,13,2022,1,7,5,1/7/2022,https://sullygnome.com/channel/woowakgood/stream/45055686605,639,7743402,12118,17439,831,75,112700,10245,Just Chatting,,0
woowakgood,13,2022,1,6,4,1/6/2022,https://sullygnome.com/channel/woowakgood/stream/45044077629,595,6007120,10096,17944,688,67,112271,10953,Just Chatting,,0
woowakgood,13,2022,1,5,3,1/5/2022,https://sullygnome.com/channel/woowakgood/stream/45034179197,264,2755368,10437,12735,218,45,29039,6113,Just Chatting,,0
woowakgood,13,2022,1,3,1,1/3/2022,https://sullygnome.com/channel/woowakgood/stream/45010373757,350,3403050,9723,12186,272,45,35052,5842,Just Chatting,,0
woowakgood,13,2022,1,2,7,1/2/2022,https://sullygnome.com/channel/woowakgood/stream/44997104557,525,8661975,16499,21920,783,87,88891,9876,Just Chatting,,0
woowakgood,13,2022,1,1,6,1/1/2022,https://sullygnome.com/channel/woowakgood/stream/44986110909,521,6914191,13271,19245,502,55,76367,8485,Games + Demos,,0
woowakgood,12,2021,12,31,5,12/31/2021,https://sullygnome.com/channel/woowakgood/stream/44975020429,455,6683950,14690,19232,673,86,108017,13937,Just Chatting,,0
woowakgood,12,2021,12,30,4,12/30/2021,https://sullygnome.com/channel/woowakgood/stream/44962824317,452,6506992,14396,21527,482,62,75632,9758,Just Chatting,,0
woowakgood,12,2021,12,29,3,12/29/2021,https://sullygnome.com/channel/woowakgood/stream/44950018733,417,6821703,16359,20219,420,60,85768,12252,Just Chatting,,0
woowakgood,12,2021,12,28,2,12/28/2021,https://sullygnome.com/channel/woowakgood/stream/44937985677,365,7654780,20972,23807,528,84,75726,12116,Just Chatting,,0
woowakgood,12,2021,12,27,1,12/27/2021,https://sullygnome.com/channel/woowakgood/stream/44925607341,397,8483493,21369,26517,643,95,82562,12231,Just Chatting,,0
woowakgood,12,2021,12,26,7,12/26/2021,https://sullygnome.com/channel/woowakgood/stream/44913812253,448,9799552,21874,29008,868,115,103875,13850,Just Chatting,,0
woowakgood,12,2021,12,24,5,12/24/2021,https://sullygnome.com/channel/woowakgood/stream/44895366653,227,2302915,10145,13074,203,50,48602,12150,Just Chatting,,0
woowakgood,12,2021,12,23,4,12/23/2021,https://sullygnome.com/channel/woowakgood/stream/44884452461,437,4699498,10754,17280,383,51,93635,12484,Just Chatting,,0
woowakgood,12,2021,12,22,3,12/22/2021,https://sullygnome.com/channel/woowakgood/stream/44873132877,627,8670156,13828,20337,598,56,85444,8137,Just Chatting,,0
woowakgood,12,2021,12,21,2,12/21/2021,https://sullygnome.com/channel/woowakgood/stream/44862460013,271,2458783,9073,11578,151,33,44668,9926,Just Chatting,,0
woowakgood,12,2021,12,20,1,12/20/2021,https://sullygnome.com/channel/woowakgood/stream/44852044973,505,4539950,8990,11438,248,29,69991,8234,Just Chatting,,0
woowakgood,12,2021,12,19,7,12/19/2021,https://sullygnome.com/channel/woowakgood/stream/44841702109,451,7120388,15788,21184,452,60,114740,15298,Just Chatting,,0
woowakgood,12,2021,12,18,6,12/18/2021,https://sullygnome.com/channel/woowakgood/stream/44830705789,523,5223201,9987,12632,427,48,79040,9033,Just Chatting,,0
woowakgood,12,2021,12,17,5,12/17/2021,https://sullygnome.com/channel/woowakgood/stream/44819610749,587,9940258,16934,21285,923,92,140270,14027,Just Chatting,,1
woowakgood,12,2021,12,16,4,12/16/2021,https://sullygnome.com/channel/woowakgood/stream/44810105741,535,5684910,10626,15589,419,46,67659,7517,Just Chatting,,0
woowakgood,12,2021,12,15,3,12/15/2021,https://sullygnome.com/channel/woowakgood/stream/44801745325,240,1407600,5865,6844,66,16,17062,4265,Just Chatting,,0
woowakgood,12,2021,12,15,3,12/15/2021,https://sullygnome.com/channel/woowakgood/stream/44800073117,207,1525590,7370,9149,130,37,35451,10128,Just Chatting,,0
woowakgood,12,2021,12,14,2,12/14/2021,https://sullygnome.com/channel/woowakgood/stream/44789252061,305,2364970,7754,9582,150,28,41784,7958,Minecraft,,0
woowakgood,12,2021,12,13,1,12/13/2021,https://sullygnome.com/channel/woowakgood/stream/44778534877,473,4118884,8708,10756,286,35,65751,8218,Just Chatting,,0
woowakgood,12,2021,12,12,7,12/12/2021,https://sullygnome.com/channel/woowakgood/stream/44766403181,577,6985739,12107,19662,533,54,106236,10896,Pro Soccer Online,1,0
woowakgood,12,2021,12,11,6,12/11/2021,https://sullygnome.com/channel/woowakgood/stream/44753079133,714,6613782,9263,16796,450,37,85001,7083,Just Chatting,,0
woowakgood,12,2021,12,10,5,12/10/2021,https://sullygnome.com/channel/woowakgood/stream/44740532701,367,3926533,10699,14237,225,36,46956,7512,Just Chatting,,0
woowakgood,12,2021,12,9,4,12/9/2021,https://sullygnome.com/channel/woowakgood/stream/44729236413,363,2178363,6001,8396,152,24,37524,6003,Just Chatting,,0
woowakgood,12,2021,12,8,3,12/8/2021,https://sullygnome.com/channel/woowakgood/stream/44716140781,283,2325694,8218,10841,119,25,34967,7361,Just Chatting,,0
woowakgood,12,2021,12,7,2,12/7/2021,https://sullygnome.com/channel/woowakgood/stream/44703938333,630,3967740,6298,9310,206,19,61911,5896,Just Chatting,,0
woowakgood,12,2021,12,6,1,12/6/2021,https://sullygnome.com/channel/woowakgood/stream/44695288141,188,630928,3356,4620,49,15,10200,3138,Icarus,,0
woowakgood,12,2021,12,5,7,12/5/2021,https://sullygnome.com/channel/woowakgood/stream/44680966957,350,2758350,7881,9424,165,27,49425,8237,Just Chatting,,0
woowakgood,12,2021,12,4,6,12/4/2021,https://sullygnome.com/channel/woowakgood/stream/44667499453,712,7587784,10657,16040,403,33,83117,6926,Just Chatting,,0
woowakgood,12,2021,12,3,5,12/3/2021,https://sullygnome.com/channel/woowakgood/stream/44656182205,615,4912005,7987,15348,226,21,69367,6606,Just Chatting,,0
woowakgood,12,2021,12,2,4,12/2/2021,https://sullygnome.com/channel/woowakgood/stream/44644885437,463,3373418,7286,10224,168,21,46653,6019,Just Chatting,,0
woowakgood,12,2021,12,1,3,12/1/2021,https://sullygnome.com/channel/woowakgood/stream/44634270493,668,3182352,4764,7157,156,13,41401,3680,Just Chatting,,0
woowakgood,11,2021,11,30,2,11/30/2021,https://sullygnome.com/channel/woowakgood/stream/44622598653,461,3084090,6690,8673,183,23,40359,5207,Just Chatting,,0
woowakgood,11,2021,11,29,1,11/29/2021,https://sullygnome.com/channel/woowakgood/stream/44611546013,530,3483160,6572,10370,202,22,50592,5621,Just Chatting,,0
woowakgood,11,2021,11,28,7,11/28/2021,https://sullygnome.com/channel/woowakgood/stream/44599856781,480,3509760,7312,10566,264,33,48885,6110,Minecraft,,0
woowakgood,11,2021,11,27,6,11/27/2021,https://sullygnome.com/channel/woowakgood/stream/44586560093,582,4131036,7098,9329,232,23,55103,5651,Just Chatting,,0
woowakgood,11,2021,11,26,5,11/26/2021,https://sullygnome.com/channel/woowakgood/stream/44573818301,634,5118282,8073,10979,297,27,61894,5757,Just Chatting,,0
woowakgood,11,2021,11,25,4,11/25/2021,https://sullygnome.com/channel/woowakgood/stream/44562789533,530,3695160,6972,10195,179,19,56579,6286,Just Chatting,,0
woowakgood,11,2021,11,24,3,11/24/2021,https://sullygnome.com/channel/woowakgood/stream/44551218973,718,4113422,5729,7605,171,14,55134,4594,Just Chatting,,0
woowakgood,11,2021,11,23,2,11/23/2021,https://sullygnome.com/channel/woowakgood/stream/44538912269,788,4635016,5882,9636,350,26,74235,5602,Just Chatting,,0
woowakgood,11,2021,11,21,7,11/21/2021,https://sullygnome.com/channel/woowakgood/stream/44514373069,281,1808516,6436,7833,160,33,35806,7538,Just Chatting,,0
woowakgood,11,2021,11,20,6,11/20/2021,https://sullygnome.com/channel/woowakgood/stream/44500691021,672,4097856,6098,8078,325,28,70774,6291,Just Chatting,,0
woowakgood,11,2021,11,19,5,11/19/2021,https://sullygnome.com/channel/woowakgood/stream/44487092461,699,5555652,7948,15408,335,28,69779,5938,Just Chatting,,0
woowakgood,11,2021,11,18,4,11/18/2021,https://sullygnome.com/channel/woowakgood/stream/44475220045,427,2746464,6432,7762,235,32,52091,7184,Just Chatting,,0
woowakgood,11,2021,11,17,3,11/17/2021,https://sullygnome.com/channel/woowakgood/stream/44463712061,567,3630501,6403,8475,255,26,54781,5766,Just Chatting,,0
woowakgood,11,2021,11,16,2,11/16/2021,https://sullygnome.com/channel/woowakgood/stream/44452492749,471,3280515,6965,9147,280,35,53200,6650,Just Chatting,,0
woowakgood,11,2021,11,15,1,11/15/2021,https://sullygnome.com/channel/woowakgood/stream/44441034605,565,4502485,7969,12209,325,34,58193,6125,Just Chatting,,0
woowakgood,11,2021,11,14,7,11/14/2021,https://sullygnome.com/channel/woowakgood/stream/44428798429,560,6461840,11539,17484,323,34,83685,8808,Insect Seeker,1,0
woowakgood,11,2021,11,12,5,11/12/2021,https://sullygnome.com/channel/woowakgood/stream/44402889085,271,1838464,6784,9597,125,27,34058,7568,Just Chatting,,0
woowakgood,11,2021,11,11,4,11/11/2021,https://sullygnome.com/channel/woowakgood/stream/44390801373,493,3567841,7237,9132,200,24,50288,6095,Just Chatting,,0
woowakgood,11,2021,11,10,3,11/10/2021,https://sullygnome.com/channel/woowakgood/stream/44379368333,549,4102677,7473,11226,259,28,59208,6400,Just Chatting,,0
woowakgood,11,2021,11,9,2,11/9/2021,https://sullygnome.com/channel/woowakgood/stream/44367931165,561,3812556,6796,9387,322,33,55572,5849,Just Chatting,,0
woowakgood,11,2021,11,7,7,11/7/2021,https://sullygnome.com/channel/woowakgood/stream/44346197277,411,5053656,12296,16909,396,56,67863,9694,Just Chatting,,0
woowakgood,11,2021,11,6,6,11/6/2021,https://sullygnome.com/channel/woowakgood/stream/44333224877,533,3530592,6624,9994,461,51,70287,7809,Just Chatting,,0
woowakgood,11,2021,11,5,5,11/5/2021,https://sullygnome.com/channel/woowakgood/stream/44321589309,324,1973484,6091,8001,135,24,37839,6879,Just Chatting,,0
woowakgood,11,2021,11,4,4,11/4/2021,https://sullygnome.com/channel/woowakgood/stream/44308786941,749,5400290,7210,10386,475,38,80063,6405,Just Chatting,,0
woowakgood,11,2021,11,3,3,11/3/2021,https://sullygnome.com/channel/woowakgood/stream/44298404765,471,3114723,6613,8087,237,29,56457,7057,Just Chatting,,0
woowakgood,11,2021,11,2,2,11/2/2021,https://sullygnome.com/channel/woowakgood/stream/44287615325,449,3783723,8427,13308,354,47,75930,10124,Just Chatting,,0
woowakgood,11,2021,11,1,1,11/1/2021,https://sullygnome.com/channel/woowakgood/stream/44276857949,498,3797250,7625,9817,347,40,63134,7427,Just Chatting,,0
woowakgood,10,2021,10,31,7,10/31/2021,https://sullygnome.com/channel/woowakgood/stream/44265592989,627,4556409,7267,12880,477,45,95661,9110,Just Chatting,,0
woowakgood,10,2021,10,30,6,10/30/2021,https://sullygnome.com/channel/woowakgood/stream/44253905437,522,3971376,7608,11197,501,57,90070,10293,VRChat,,0
woowakgood,10,2021,10,29,5,10/29/2021,https://sullygnome.com/channel/woowakgood/stream/44241890557,369,3251628,8812,10817,275,44,56259,9001,Just Chatting,,0
woowakgood,10,2021,10,28,4,10/28/2021,https://sullygnome.com/channel/woowakgood/stream/44231803309,301,2038071,6771,9421,176,35,33027,6605,Just Chatting,,0
woowakgood,10,2021,10,27,3,10/27/2021,https://sullygnome.com/channel/woowakgood/stream/44221037549,248,1154440,4655,5636,127,29,24332,5725,Just Chatting,,0
woowakgood,10,2021,10,26,2,10/26/2021,https://sullygnome.com/channel/woowakgood/stream/44208546845,395,3148545,7971,11805,331,49,66319,9825,Just Chatting,,0
woowakgood,10,2021,10,25,1,10/25/2021,https://sullygnome.com/channel/woowakgood/stream/44197871389,286,2055482,7187,8864,261,52,42753,8550,Just Chatting,,0
woowakgood,10,2021,10,24,7,10/24/2021,https://sullygnome.com/channel/woowakgood/stream/44186496141,497,4273703,8599,16478,462,54,101664,11960,Just Chatting,1,0
woowakgood,10,2021,10,23,6,10/23/2021,https://sullygnome.com/channel/woowakgood/stream/44174371885,679,4122888,6072,10978,418,36,76502,6652,Minecraft,,0
woowakgood,10,2021,10,22,5,10/22/2021,https://sullygnome.com/channel/woowakgood/stream/44161413117,531,4576689,8619,11163,458,50,78785,8753,Just Chatting,,0
woowakgood,10,2021,10,21,4,10/21/2021,https://sullygnome.com/channel/woowakgood/stream/44150955661,326,1961216,6016,7285,230,41,43250,7863,Just Chatting,,0
woowakgood,10,2021,10,20,3,10/20/2021,https://sullygnome.com/channel/woowakgood/stream/44139482349,357,2290155,6415,7407,273,45,47354,7892,Just Chatting,,0
woowakgood,10,2021,10,18,1,10/18/2021,https://sullygnome.com/channel/woowakgood/stream/44116407533,582,4200294,7217,10497,490,50,77723,7971,League of Legends,,0
woowakgood,10,2021,10,17,7,10/17/2021,https://sullygnome.com/channel/woowakgood/stream/44105199709,557,4720575,8475,15285,522,54,104375,10986,Just Chatting,1,0
woowakgood,10,2021,10,16,6,10/16/2021,https://sullygnome.com/channel/woowakgood/stream/44092781277,420,5850180,13929,22951,615,87,110857,15836,Minecraft,,0
woowakgood,10,2021,10,14,4,10/14/2021,https://sullygnome.com/channel/woowakgood/stream/44069965069,307,1458864,4752,8322,124,23,29907,5696,Just Chatting,,0
woowakgood,10,2021,10,13,3,10/13/2021,https://sullygnome.com/channel/woowakgood/stream/44056641245,434,2848342,6563,9121,253,34,52756,7276,Just Chatting,,0
woowakgood,10,2021,10,12,2,10/12/2021,https://sullygnome.com/channel/woowakgood/stream/44044657933,555,4305690,7758,12207,441,47,78340,8469,Just Chatting,,0
woowakgood,10,2021,10,11,1,10/11/2021,https://sullygnome.com/channel/woowakgood/stream/44033044477,567,4004154,7062,10202,508,53,77327,8139,Just Chatting,,0
woowakgood,10,2021,10,10,7,10/10/2021,https://sullygnome.com/channel/woowakgood/stream/44021341581,428,4069852,9509,14266,417,57,76554,10559,Just Chatting,,0
woowakgood,10,2021,10,9,6,10/9/2021,https://sullygnome.com/channel/woowakgood/stream/44008120925,465,3222450,6930,8709,397,51,62108,8013,League of Legends,,0
woowakgood,10,2021,10,8,5,10/8/2021,https://sullygnome.com/channel/woowakgood/stream/43995008093,548,6111844,11153,21593,634,68,118922,12856,Minecraft,1,0
woowakgood,10,2021,10,6,3,10/6/2021,https://sullygnome.com/channel/woowakgood/stream/43971282317,684,3046536,4454,6421,345,30,63172,5493,Just Chatting,,0
woowakgood,10,2021,10,5,2,10/5/2021,https://sullygnome.com/channel/woowakgood/stream/43959246237,609,3380559,5551,7764,481,46,76180,7432,Just Chatting,,0
woowakgood,10,2021,10,4,1,10/4/2021,https://sullygnome.com/channel/woowakgood/stream/43947663437,549,3678300,6700,9142,499,53,76964,8320,Just Chatting,,0
woowakgood,10,2021,10,3,7,10/3/2021,https://sullygnome.com/channel/woowakgood/stream/43933470317,498,2675256,5372,6293,343,40,56418,6637,Just Chatting,,0
woowakgood,10,2021,10,2,6,10/2/2021,https://sullygnome.com/channel/woowakgood/stream/43919505277,628,4939848,7866,13365,444,42,86964,8282,Just Chatting,1,0
woowakgood,10,2021,10,1,5,10/1/2021,https://sullygnome.com/channel/woowakgood/stream/43906429741,394,3014100,7650,12464,296,43,55440,8213,Just Chatting,,0
woowakgood,9,2021,9,30,4,9/30/2021,https://sullygnome.com/channel/woowakgood/stream/43894440877,426,4271928,10028,13332,401,55,59531,8211,Just Chatting,,0
woowakgood,9,2021,9,28,2,9/28/2021,https://sullygnome.com/channel/woowakgood/stream/43869394061,458,2636248,5756,7957,338,43,53161,6859,Just Chatting,,0
woowakgood,9,2021,9,27,1,9/27/2021,https://sullygnome.com/channel/woowakgood/stream/43857361357,598,4914962,8219,12981,522,52,77109,7710,Just Chatting,,0
woowakgood,9,2021,9,26,7,9/26/2021,https://sullygnome.com/channel/woowakgood/stream/43845239869,689,3858400,5600,7233,451,39,65632,5707,Just Chatting,,0
woowakgood,9,2021,9,25,6,9/25/2021,https://sullygnome.com/channel/woowakgood/stream/43831684045,631,3857934,6114,8041,432,41,67581,6436,Just Chatting,,0
woowakgood,9,2021,9,24,5,9/24/2021,https://sullygnome.com/channel/woowakgood/stream/43816526317,766,5391874,7039,12068,668,52,91044,7140,Just Chatting,,0
woowakgood,9,2021,9,22,3,9/22/2021,https://sullygnome.com/channel/woowakgood/stream/43793747117,254,1620774,6381,8084,173,43,25047,6261,Just Chatting,,0
woowakgood,9,2021,9,20,1,9/20/2021,https://sullygnome.com/channel/woowakgood/stream/43769122093,370,2137490,5777,6947,243,38,34411,5505,Just Chatting,,0
woowakgood,9,2021,9,19,7,9/19/2021,https://sullygnome.com/channel/woowakgood/stream/43755482205,611,3185143,5213,7123,336,32,56109,5474,Just Chatting,,0
woowakgood,9,2021,9,18,6,9/18/2021,https://sullygnome.com/channel/woowakgood/stream/43740937645,629,3434340,5460,9343,299,28,56731,5402,Just Chatting,,0
woowakgood,9,2021,9,17,5,9/17/2021,https://sullygnome.com/channel/woowakgood/stream/43726731997,591,3718572,6292,9780,203,20,56445,5644,League of Legends,,0
woowakgood,9,2021,9,16,4,9/16/2021,https://sullygnome.com/channel/woowakgood/stream/43714678797,399,1996995,5005,6527,151,22,38579,5715,Just Chatting,,0
woowakgood,9,2021,9,15,3,9/15/2021,https://sullygnome.com/channel/woowakgood/stream/43701537309,627,3244725,5175,8320,110,10,55574,5292,Just Chatting,,0
woowakgood,9,2021,9,14,2,9/14/2021,https://sullygnome.com/channel/woowakgood/stream/43689406493,548,2822748,5151,7100,232,25,55124,5959,Just Chatting,,0
woowakgood,9,2021,9,13,1,9/13/2021,https://sullygnome.com/channel/woowakgood/stream/43676775405,648,3494016,5392,9072,369,33,58900,5354,Just Chatting,,0
woowakgood,9,2021,9,12,7,9/12/2021,https://sullygnome.com/channel/woowakgood/stream/43662398877,592,4404480,7440,12090,322,32,76449,7644,Just Chatting,,0
woowakgood,9,2021,9,11,6,9/11/2021,https://sullygnome.com/channel/woowakgood/stream/43647896109,557,4341258,7794,10299,589,62,67238,7077,Just Chatting,,0
woowakgood,9,2021,9,10,5,9/10/2021,https://sullygnome.com/channel/woowakgood/stream/43633437357,586,2406702,4107,5614,357,35,53178,5317,Just Chatting,,0
woowakgood,9,2021,9,8,3,9/8/2021,https://sullygnome.com/channel/woowakgood/stream/43607748333,416,1720160,4135,5360,165,23,37353,5336,VRChat,,0
woowakgood,9,2021,9,7,2,9/7/2021,https://sullygnome.com/channel/woowakgood/stream/43593077261,547,3004124,5492,9174,351,37,56158,6071,Just Chatting,,0
woowakgood,9,2021,9,6,1,9/6/2021,https://sullygnome.com/channel/woowakgood/stream/43580382989,369,2100348,5692,7292,255,40,40796,6527,Just Chatting,,0
woowakgood,9,2021,9,5,7,9/5/2021,https://sullygnome.com/channel/woowakgood/stream/43566431053,490,4276720,8728,11772,446,54,92600,11224,Just Chatting,1,0
woowakgood,9,2021,9,4,6,9/4/2021,https://sullygnome.com/channel/woowakgood/stream/43552600141,310,1639590,5289,6061,255,48,38905,7410,Minecraft,,0
